seqnames	start	end	Proportion
Fvb1	1	50000	0.0195189985844736
Fvb1	50001	100000	0.0220863045745371
Fvb1	100001	150000	0.00696153804448011
Fvb1	150001	200000	0.0241222099281084
Fvb1	200001	250000	0.0170890524346962
Fvb1	250001	300000	0.110715021750876
Fvb1	300001	350000	0.00774768966258328
Fvb1	350001	400000	0.0167581938633194
Fvb1	400001	450000	0.01230360618758
Fvb1	450001	500000	0.0185355585972096
Fvb1	500001	550000	0.0134815498810243
Fvb1	550001	600000	0.0131449815843253
Fvb1	600001	650000	0.0152712861050682
Fvb1	650001	700000	0.0207542923284676
Fvb1	700001	750000	0.0653737862227087
Fvb1	750001	800000	0.102538740520936
Fvb1	800001	850000	0.0663615976725862
Fvb1	850001	900000	0.0137815472974204
Fvb1	900001	950000	0.00625258684914875
Fvb1	950001	1000000	0.0150477431319729
Fvb1	1000001	1050000	0.0164791915293401
Fvb1	1050001	1100000	0.00856967249100009
Fvb1	1100001	1150000	0.0151542608616862
Fvb1	1150001	1200000	0.0157265324128721
Fvb1	1200001	1250000	0.0313984780397358
Fvb1	1250001	1300000	0.0435984442416564
Fvb1	1300001	1350000	0.0167512246326102
Fvb1	1350001	1400000	0.0200089440589766
Fvb1	1400001	1450000	0.0103291643332711
Fvb1	1450001	1500000	0.0105233343500806
Fvb1	1500001	1550000	0.0336689780662929
Fvb1	1550001	1600000	0.0154154032747119
Fvb1	1600001	1650000	0.0145798356454891
Fvb1	1650001	1700000	0.037093614937512
Fvb1	1700001	1750000	0.0223804679552391
Fvb1	1750001	1800000	0.0122202534036183
Fvb1	1800001	1850000	0.00573183656695434
Fvb1	1850001	1900000	0.0151856206954477
Fvb1	1900001	1950000	0.00919434872891665
Fvb1	1950001	2000000	0.0129131428161298
Fvb1	2000001	2050000	0.0201115972863394
Fvb1	2050001	2100000	0.0139536191145467
Fvb1	2100001	2150000	0.0181185694890487
Fvb1	2150001	2200000	0.0129386179259114
Fvb1	2200001	2250000	0.0118804474315434
Fvb1	2250001	2300000	0.0257409358668826
Fvb1	2300001	2350000	0.0114103425524059
Fvb1	2350001	2400000	0.0198909228500972
Fvb1	2400001	2450000	0.0195168214036139
Fvb1	2450001	2500000	0.0220698843856105
Fvb1	2500001	2550000	0.0147450935515249
Fvb1	2550001	2600000	0.0382732805043562
Fvb1	2600001	2650000	0.0361336880854321
Fvb1	2650001	2700000	0.0120295265093042
Fvb1	2700001	2750000	0.0100740604443627
Fvb1	2750001	2800000	0.0123291887591249
Fvb1	2800001	2850000	0.00854239256678281
Fvb1	2850001	2900000	0.022882556415747
Fvb1	2900001	2950000	0.00750751535746961
Fvb1	2950001	3000000	0.0187104084753167
Fvb1	3000001	3050000	0.00892528010187554
Fvb1	3050001	3100000	0.268117626382598
