seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb2	1	50000	50000	*	1729	34161	0.050613272445186	CHH
Fvb2	50001	100000	50000	*	1698	59579	0.0284999748233438	CHH
Fvb2	100001	150000	50000	*	2398	54482	0.0440145369112734	CHH
Fvb2	150001	200000	50000	*	4029	100224	0.0401999521072797	CHH
Fvb2	200001	250000	50000	*	2481	93246	0.0266070394440512	CHH
Fvb2	250001	300000	50000	*	2743	101173	0.0271119765154735	CHH
Fvb2	300001	350000	50000	*	2994	88028	0.0340119053028582	CHH
Fvb2	350001	400000	50000	*	3468	110703	0.0313270643072004	CHH
Fvb2	400001	450000	50000	*	2401	103967	0.0230938663229679	CHH
Fvb2	450001	500000	50000	*	4718	93194	0.0506255767538683	CHH
Fvb2	500001	550000	50000	*	903	89542	0.0100846530119944	CHH
Fvb2	550001	600000	50000	*	1419	125355	0.0113198516213952	CHH
Fvb2	600001	650000	50000	*	2255	95402	0.0236368210310056	CHH
Fvb2	650001	700000	50000	*	2991	82976	0.0360465676822214	CHH
Fvb2	700001	750000	50000	*	2992	78498	0.0381156207801473	CHH
Fvb2	750001	800000	50000	*	1659	108355	0.0153107839970467	CHH
Fvb2	800001	850000	50000	*	2736	91641	0.0298556323043179	CHH
Fvb2	850001	900000	50000	*	1756	76797	0.0228654765160097	CHH
Fvb2	900001	950000	50000	*	3301	76218	0.0433099792699887	CHH
Fvb2	950001	1000000	50000	*	831	56516	0.0147038006936089	CHH
Fvb2	1000001	1050000	50000	*	378	49789	0.00759203840205668	CHH
Fvb2	1050001	1100000	50000	*	1640	52467	0.0312577429622429	CHH
Fvb2	1100001	1150000	50000	*	1830	91554	0.0199882036830723	CHH
Fvb2	1150001	1200000	50000	*	914	79185	0.0115425901370209	CHH
Fvb2	1200001	1250000	50000	*	1276	86963	0.0146729068684383	CHH
Fvb2	1250001	1300000	50000	*	1118	124006	0.00901569278905859	CHH
Fvb2	1300001	1350000	50000	*	2015	103567	0.0194560043257022	CHH
Fvb2	1350001	1400000	50000	*	3244	93700	0.0346211312700107	CHH
Fvb2	1400001	1450000	50000	*	1855	88866	0.02087412508721	CHH
Fvb2	1450001	1500000	50000	*	2511	110768	0.0226690018777986	CHH
Fvb2	1500001	1550000	50000	*	1867	112115	0.0166525442625875	CHH
Fvb2	1550001	1600000	50000	*	1909	58958	0.0323789816479528	CHH
Fvb2	1600001	1650000	50000	*	2282	80039	0.0285111008383413	CHH
Fvb2	1650001	1700000	50000	*	888	93553	0.00949194574198583	CHH
Fvb2	1700001	1750000	50000	*	1667	106968	0.0155840999177324	CHH
Fvb2	1750001	1800000	50000	*	1441	75760	0.0190205913410771	CHH
Fvb2	1800001	1850000	50000	*	2399	108902	0.0220289801840187	CHH
Fvb2	1850001	1900000	50000	*	2164	72623	0.0297977224846123	CHH
