seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb6	1	50000	50000	*	21301	39031	0.545745689323871	CG
Fvb6	50001	100000	50000	*	9692	32830	0.29521778860798	CG
Fvb6	100001	150000	50000	*	13528	37712	0.358718710224862	CG
Fvb6	150001	200000	50000	*	21025	31871	0.659690627843494	CG
Fvb6	200001	250000	50000	*	8893	14423	0.61658462178465	CG
Fvb6	250001	300000	50000	*	10013	41364	0.242070399381104	CG
Fvb6	300001	350000	50000	*	8733	38732	0.225472477537953	CG
Fvb6	350001	400000	50000	*	7077	32804	0.215735885867577	CG
Fvb6	400001	450000	50000	*	34856	49352	0.70627330199384	CG
Fvb6	450001	500000	50000	*	14901	32675	0.456036725325172	CG
Fvb6	500001	550000	50000	*	11147	41490	0.268667148710533	CG
Fvb6	550001	600000	50000	*	8565	44947	0.190557768037911	CG
Fvb6	600001	650000	50000	*	5433	47854	0.113532829021607	CG
Fvb6	650001	700000	50000	*	5532	22775	0.242897914379802	CG
Fvb6	700001	750000	50000	*	15636	32783	0.476954519110515	CG
Fvb6	750001	800000	50000	*	17821	38963	0.457382645073531	CG
Fvb6	800001	850000	50000	*	5509	39220	0.140464048954615	CG
Fvb6	850001	900000	50000	*	13615	35722	0.381137674262359	CG
Fvb6	900001	950000	50000	*	16614	41382	0.401478903871248	CG
Fvb6	950001	1000000	50000	*	11090	31182	0.355653902892694	CG
Fvb6	1000001	1050000	50000	*	14054	28072	0.500641208321459	CG
Fvb6	1050001	1100000	50000	*	45047	52447	0.858905180467901	CG
Fvb6	1100001	1150000	50000	*	15465	37929	0.407735505813494	CG
Fvb6	1150001	1200000	50000	*	16450	37549	0.438094223547897	CG
Fvb6	1200001	1250000	50000	*	10934	39863	0.274289441336578	CG
Fvb6	1250001	1300000	50000	*	13780	37575	0.366733200266134	CG
Fvb6	1300001	1350000	50000	*	6334	41751	0.151708941103207	CG
Fvb6	1350001	1400000	50000	*	9851	32568	0.302474821911078	CG
Fvb6	1400001	1450000	50000	*	12146	27581	0.440375620898445	CG
Fvb6	1450001	1500000	50000	*	9278	37557	0.247037835822883	CG
Fvb6	1500001	1550000	50000	*	11556	42579	0.2714013950539	CG
Fvb6	1550001	1600000	50000	*	3376	14457	0.233520094072076	CG
Fvb6	1600001	1650000	50000	*	10029	37869	0.264834033114157	CG
Fvb6	1650001	1700000	50000	*	10915	31745	0.343833674594424	CG
Fvb6	1700001	1750000	50000	*	11657	37772	0.308614846976596	CG
Fvb6	1750001	1800000	50000	*	9766	39476	0.247390819738575	CG
Fvb6	1800001	1850000	50000	*	9900	33299	0.297306225412175	CG
Fvb6	1850001	1900000	50000	*	7864	39332	0.199938980982406	CG
Fvb6	1900001	1950000	50000	*	7741	39785	0.194570818147543	CG
Fvb6	1950001	2000000	50000	*	17697	64574	0.274057670269768	CG
Fvb6	2000001	2050000	50000	*	13434	47193	0.28466086072087	CG
Fvb6	2050001	2100000	50000	*	10887	48272	0.225534471329135	CG
Fvb6	2100001	2150000	50000	*	22543	34194	0.659267707784992	CG
Fvb6	2150001	2200000	50000	*	16098	30090	0.534995014955135	CG
Fvb6	2200001	2250000	50000	*	12869	29870	0.430833612320054	CG
Fvb6	2250001	2300000	50000	*	11488	41393	0.277534848887493	CG
Fvb6	2300001	2350000	50000	*	13785	36649	0.376135774509536	CG
Fvb6	2350001	2400000	50000	*	10725	21351	0.502318392581144	CG
Fvb6	2400001	2450000	50000	*	13510	29742	0.454239795575281	CG
Fvb6	2450001	2500000	50000	*	649	2613	0.248373517030233	CG
Fvb6	2500001	2550000	50000	*	6744	21117	0.319363545958233	CG
Fvb6	2550001	2600000	50000	*	10094	22751	0.443672805590963	CG
Fvb6	2600001	2650000	50000	*	14635	33899	0.431723649665182	CG
Fvb6	2650001	2700000	50000	*	12160	35119	0.346251316950938	CG
Fvb6	2700001	2750000	50000	*	9471	38283	0.247394404827208	CG
Fvb6	2750001	2800000	50000	*	6780	32890	0.206141684402554	CG
Fvb6	2800001	2850000	50000	*	2826	7325	0.38580204778157	CG
Fvb6	2850001	2900000	50000	*	803	9640	0.083298755186722	CG
Fvb6	2900001	2950000	50000	*	10021	31722	0.315900636782044	CG
Fvb6	2950001	3000000	50000	*	10437	35276	0.295866878330876	CG
Fvb6	3000001	3050000	50000	*	16749	37683	0.444470981609744	CG
Fvb6	3050001	3100000	50000	*	5573	34425	0.161888162672476	CG
Fvb6	3100001	3150000	50000	*	6714	21996	0.305237315875614	CG
Fvb6	3150001	3200000	50000	*	32273	43211	0.74687000995117	CG
Fvb6	3200001	3250000	50000	*	9354	38105	0.245479595853563	CG
Fvb6	3250001	3300000	50000	*	11466	41361	0.277217668818452	CG
Fvb6	3300001	3350000	50000	*	17318	32705	0.52952147989604	CG
Fvb6	3350001	3400000	50000	*	16975	27419	0.619096247127904	CG
Fvb6	3400001	3450000	50000	*	12585	38666	0.325479749650856	CG
Fvb6	3450001	3500000	50000	*	13223	34267	0.385881460297079	CG
Fvb6	3500001	3550000	50000	*	14640	35202	0.415885461053349	CG
Fvb6	3550001	3600000	50000	*	10396	40012	0.259822053383985	CG
Fvb6	3600001	3650000	50000	*	21934	38053	0.576406590807558	CG
Fvb6	3650001	3700000	50000	*	18939	36408	0.520187870797627	CG
Fvb6	3700001	3750000	50000	*	25849	50385	0.513029671529225	CG
Fvb6	3750001	3800000	50000	*	10078	25445	0.39606995480448	CG
Fvb6	3800001	3850000	50000	*	9757	32357	0.301542170164107	CG
Fvb6	3850001	3900000	50000	*	15290	38954	0.392514247574062	CG
Fvb6	3900001	3950000	50000	*	25226	31772	0.79396953292207	CG
Fvb6	3950001	4000000	50000	*	20451	30006	0.681563687262547	CG
Fvb6	4000001	4050000	50000	*	25909	35845	0.722806528107128	CG
Fvb6	4050001	4100000	50000	*	22865	38466	0.59442104715853	CG
Fvb6	4100001	4150000	50000	*	17521	40936	0.428009575923393	CG
Fvb6	4150001	4200000	50000	*	9916	38831	0.255362983183539	CG
Fvb6	4200001	4250000	50000	*	12142	33059	0.367282736924892	CG
Fvb6	4250001	4300000	50000	*	13197	36296	0.363593784439057	CG
Fvb6	4300001	4350000	50000	*	10861	34034	0.319122054416172	CG
Fvb6	4350001	4400000	50000	*	27588	49201	0.560720310562793	CG
Fvb6	4400001	4450000	50000	*	13598	36588	0.37165190772931	CG
Fvb6	4450001	4500000	50000	*	11105	34446	0.322388666318295	CG
Fvb6	4500001	4550000	50000	*	12286	28864	0.42565133037694	CG
Fvb6	4550001	4600000	50000	*	8969	35642	0.2516413220358	CG
Fvb6	4600001	4650000	50000	*	8583	36539	0.234899696215003	CG
Fvb6	4650001	4700000	50000	*	14718	39964	0.368281453307977	CG
Fvb6	4700001	4750000	50000	*	6095	32569	0.187141146488993	CG
Fvb6	4750001	4800000	50000	*	8243	42216	0.195257722190639	CG
Fvb6	4800001	4850000	50000	*	13150	34160	0.384953161592506	CG
Fvb6	4850001	4900000	50000	*	9857	23369	0.421798108605417	CG
Fvb6	4900001	4950000	50000	*	12275	41998	0.292275822658222	CG
Fvb6	4950001	5000000	50000	*	12719	35368	0.359618864510292	CG
Fvb6	5000001	5050000	50000	*	10221	33469	0.305387074606352	CG
Fvb6	5050001	5100000	50000	*	9634	24033	0.400865476636292	CG
Fvb6	5100001	5150000	50000	*	12599	29721	0.423909020557855	CG
Fvb6	5150001	5200000	50000	*	10195	35001	0.291277392074512	CG
Fvb6	5200001	5250000	50000	*	11641	32147	0.362117771487231	CG
Fvb6	5250001	5300000	50000	*	5327	35669	0.14934536992907	CG
Fvb6	5300001	5350000	50000	*	13140	39168	0.335477941176471	CG
Fvb6	5350001	5400000	50000	*	18516	33108	0.559260601667271	CG
Fvb6	5400001	5450000	50000	*	12395	33795	0.366770232282882	CG
Fvb6	5450001	5500000	50000	*	9836	33767	0.291290313027512	CG
Fvb6	5500001	5550000	50000	*	7460	47444	0.157238006913414	CG
Fvb6	5550001	5600000	50000	*	10717	28779	0.372389589631328	CG
Fvb6	5600001	5650000	50000	*	13821	36172	0.382091120203472	CG
Fvb6	5650001	5700000	50000	*	10537	36645	0.287542638832037	CG
Fvb6	5700001	5750000	50000	*	13926	36617	0.380315154163367	CG
