seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb4	1	50000	50000	*	2610	135868	0.0192098212971413	CHH
Fvb4	50001	100000	50000	*	5340	104901	0.0509051391311808	CHH
Fvb4	100001	150000	50000	*	5223	129178	0.0404325813993095	CHH
Fvb4	150001	200000	50000	*	3285	118070	0.0278224781909037	CHH
Fvb4	200001	250000	50000	*	3397	146427	0.0231992733580555	CHH
Fvb4	250001	300000	50000	*	4180	131864	0.0316993265788995	CHH
Fvb4	300001	350000	50000	*	2382	132968	0.0179140845917815	CHH
Fvb4	350001	400000	50000	*	1877	121314	0.015472245577592	CHH
Fvb4	400001	450000	50000	*	2393	148720	0.0160906401291017	CHH
Fvb4	450001	500000	50000	*	2342	157032	0.0149141576239238	CHH
Fvb4	500001	550000	50000	*	4269	106256	0.0401765547357326	CHH
Fvb4	550001	600000	50000	*	3748	128602	0.029144181272453	CHH
Fvb4	600001	650000	50000	*	2842	140179	0.0202740781429458	CHH
Fvb4	650001	700000	50000	*	3550	126815	0.027993533887947	CHH
Fvb4	700001	750000	50000	*	3065	147805	0.0207367815703122	CHH
Fvb4	750001	800000	50000	*	3203	124270	0.025774523215579	CHH
Fvb4	800001	850000	50000	*	4314	109036	0.0395649143402179	CHH
Fvb4	850001	900000	50000	*	1821	27651	0.0658565693826625	CHH
Fvb4	900001	950000	50000	*	4071	66095	0.0615931613586504	CHH
Fvb4	950001	1000000	50000	*	3904	142716	0.0273550267664452	CHH
Fvb4	1000001	1050000	50000	*	3284	140138	0.0234340435856085	CHH
Fvb4	1050001	1100000	50000	*	3026	142259	0.0212710619363274	CHH
Fvb4	1100001	1150000	50000	*	2774	110755	0.0250462733059456	CHH
Fvb4	1150001	1200000	50000	*	3988	101790	0.0391787012476668	CHH
Fvb4	1200001	1250000	50000	*	5745	106924	0.0537297519733643	CHH
Fvb4	1250001	1300000	50000	*	3704	132773	0.0278972381432972	CHH
Fvb4	1300001	1350000	50000	*	3088	140333	0.0220048028617645	CHH
Fvb4	1350001	1400000	50000	*	2805	134792	0.0208098403466081	CHH
Fvb4	1400001	1450000	50000	*	3043	127120	0.0239380113278792	CHH
Fvb4	1450001	1500000	50000	*	4035	140525	0.0287137520014232	CHH
Fvb4	1500001	1550000	50000	*	5284	154280	0.0342494166450609	CHH
Fvb4	1550001	1600000	50000	*	2652	146757	0.0180706882806272	CHH
Fvb4	1600001	1650000	50000	*	3369	111429	0.0302344990980804	CHH
Fvb4	1650001	1700000	50000	*	5619	123707	0.0454218435496779	CHH
Fvb4	1700001	1750000	50000	*	3679	91085	0.0403908437174068	CHH
Fvb4	1750001	1800000	50000	*	2281	127518	0.0178876707602064	CHH
Fvb4	1800001	1850000	50000	*	4967	118914	0.0417696822914039	CHH
Fvb4	1850001	1900000	50000	*	4822	70664	0.0682384240914752	CHH
Fvb4	1900001	1950000	50000	*	4929	112798	0.0436975832904839	CHH
Fvb4	1950001	2000000	50000	*	4623	85160	0.0542860497886332	CHH
Fvb4	2000001	2050000	50000	*	4857	139113	0.0349140626684781	CHH
Fvb4	2050001	2100000	50000	*	3300	120660	0.0273495773247141	CHH
Fvb4	2100001	2150000	50000	*	4957	127075	0.0390084595711194	CHH
Fvb4	2150001	2200000	50000	*	3895	109001	0.0357336171227787	CHH
Fvb4	2200001	2250000	50000	*	3322	103818	0.0319983047255775	CHH
Fvb4	2250001	2300000	50000	*	2769	134020	0.0206610953589017	CHH
Fvb4	2300001	2350000	50000	*	2971	86529	0.0343353095493996	CHH
Fvb4	2350001	2400000	50000	*	4161	109531	0.0379892450539117	CHH
Fvb4	2400001	2450000	50000	*	2870	81929	0.0350303311403776	CHH
Fvb4	2450001	2500000	50000	*	3010	128150	0.0234880998829497	CHH
Fvb4	2500001	2550000	50000	*	1463	141505	0.0103388572841949	CHH
Fvb4	2550001	2600000	50000	*	3640	137171	0.0265362212129386	CHH
Fvb4	2600001	2650000	50000	*	3361	112961	0.0297536317844212	CHH
Fvb4	2650001	2700000	50000	*	3303	107340	0.0307713806595864	CHH
Fvb4	2700001	2750000	50000	*	4222	80182	0.0526552093986181	CHH
Fvb4	2750001	2800000	50000	*	4549	130315	0.0349077235928327	CHH
Fvb4	2800001	2850000	50000	*	3565	152892	0.0233171127331711	CHH
Fvb4	2850001	2900000	50000	*	2439	105131	0.0231996271318641	CHH
Fvb4	2900001	2950000	50000	*	5418	107591	0.0503573718991365	CHH
Fvb4	2950001	3000000	50000	*	5474	88212	0.0620550491996554	CHH
Fvb4	3000001	3050000	50000	*	3456	57321	0.060292039566651	CHH
Fvb4	3050001	3100000	50000	*	3152	125230	0.0251696877744949	CHH
Fvb4	3100001	3150000	50000	*	5570	113913	0.0488969652278493	CHH
Fvb4	3150001	3200000	50000	*	4365	115059	0.0379370583787448	CHH
Fvb4	3200001	3250000	50000	*	1224	164206	0.00745405161808947	CHH
Fvb4	3250001	3300000	50000	*	2057	139073	0.0147907933243692	CHH
Fvb4	3300001	3350000	50000	*	4178	113813	0.036709339003453	CHH
Fvb4	3350001	3400000	50000	*	2561	146193	0.017517938615392	CHH
Fvb4	3400001	3450000	50000	*	3216	143847	0.0223570877390561	CHH
