seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb7	1	50000	50000	*	21	147	0.142857142857143	CHG
Fvb7	50001	100000	50000	*	0	0	0	CHG
Fvb7	100001	150000	50000	*	0	0	0	CHG
Fvb7	150001	200000	50000	*	0	0	0	CHG
Fvb7	200001	250000	50000	*	0	0	0	CHG
Fvb7	250001	300000	50000	*	0	0	0	CHG
Fvb7	300001	350000	50000	*	0	0	0	CHG
Fvb7	350001	400000	50000	*	0	0	0	CHG
Fvb7	400001	450000	50000	*	0	0	0	CHG
Fvb7	450001	500000	50000	*	0	0	0	CHG
Fvb7	500001	550000	50000	*	0	0	0	CHG
Fvb7	550001	600000	50000	*	0	0	NA	CHG
Fvb7	600001	650000	50000	*	15249	25747	0.592263176292384	CHG
Fvb7	650001	700000	50000	*	5738	27293	0.210237057120873	CHG
Fvb7	700001	750000	50000	*	6958	18570	0.374690360796984	CHG
Fvb7	750001	800000	50000	*	3907	32769	0.119228539168116	CHG
Fvb7	800001	850000	50000	*	12753	25617	0.497833469961354	CHG
Fvb7	850001	900000	50000	*	4592	18361	0.250095310712924	CHG
Fvb7	900001	950000	50000	*	13515	22222	0.608181081810818	CHG
Fvb7	950001	1000000	50000	*	6797	15147	0.448735723245527	CHG
Fvb7	1000001	1050000	50000	*	9356	23601	0.396423880344053	CHG
Fvb7	1050001	1100000	50000	*	8295	18224	0.455169007901668	CHG
Fvb7	1100001	1150000	50000	*	7287	30988	0.23515554408158	CHG
Fvb7	1150001	1200000	50000	*	5380	32759	0.164229677340578	CHG
Fvb7	1200001	1250000	50000	*	8243	19216	0.428965445462115	CHG
Fvb7	1250001	1300000	50000	*	7054	22562	0.3126495878025	CHG
Fvb7	1300001	1350000	50000	*	6192	29062	0.213061730094281	CHG
Fvb7	1350001	1400000	50000	*	6171	25928	0.238005245294662	CHG
Fvb7	1400001	1450000	50000	*	4574	26351	0.173579750294106	CHG
Fvb7	1450001	1500000	50000	*	5313	24383	0.21789771562154	CHG
Fvb7	1500001	1550000	50000	*	3989	28687	0.139052532506013	CHG
Fvb7	1550001	1600000	50000	*	6335	31897	0.198608019562968	CHG
Fvb7	1600001	1650000	50000	*	4833	31149	0.155157468939613	CHG
Fvb7	1650001	1700000	50000	*	5666	31355	0.180704831765269	CHG
Fvb7	1700001	1750000	50000	*	8464	20788	0.407157975755243	CHG
Fvb7	1750001	1800000	50000	*	3981	28262	0.140860519425377	CHG
Fvb7	1800001	1850000	50000	*	6364	21960	0.289799635701275	CHG
Fvb7	1850001	1900000	50000	*	7067	25964	0.272184563241411	CHG
Fvb7	1900001	1950000	50000	*	4680	23481	0.199310080490609	CHG
Fvb7	1950001	2000000	50000	*	5413	30264	0.17885937086968	CHG
Fvb7	2000001	2050000	50000	*	3508	28767	0.12194528452741	CHG
Fvb7	2050001	2100000	50000	*	5499	23080	0.238258232235702	CHG
Fvb7	2100001	2150000	50000	*	8212	18762	0.437693209679139	CHG
Fvb7	2150001	2200000	50000	*	2759	31564	0.0874097072614371	CHG
Fvb7	2200001	2250000	50000	*	10030	22079	0.454277820553467	CHG
