seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb5	1	50000	50000	*	5962	57991	0.102809056577745	CHH
Fvb5	50001	100000	50000	*	2243	56619	0.0396156767162966	CHH
Fvb5	100001	150000	50000	*	1116	82936	0.0134561589659496	CHH
Fvb5	150001	200000	50000	*	1943	80877	0.0240241354155075	CHH
Fvb5	200001	250000	50000	*	988	80681	0.0122457579851514	CHH
Fvb5	250001	300000	50000	*	868	85636	0.0101359241440516	CHH
Fvb5	300001	350000	50000	*	384	69419	0.00553162678805514	CHH
Fvb5	350001	400000	50000	*	698	85349	0.00817818603615742	CHH
Fvb5	400001	450000	50000	*	687	78432	0.00875917992656059	CHH
Fvb5	450001	500000	50000	*	814	76533	0.0106359348255001	CHH
Fvb5	500001	550000	50000	*	590	75952	0.0077680640404466	CHH
Fvb5	550001	600000	50000	*	1528	66087	0.0231210374203701	CHH
Fvb5	600001	650000	50000	*	10761	57028	0.188696780528863	CHH
Fvb5	650001	700000	50000	*	743	78915	0.00941519356269404	CHH
Fvb5	700001	750000	50000	*	1146	68011	0.0168502154063313	CHH
Fvb5	750001	800000	50000	*	2186	88309	0.0247539888346601	CHH
Fvb5	800001	850000	50000	*	1590	81139	0.0195960019226266	CHH
Fvb5	850001	900000	50000	*	1789	70772	0.0252783586729215	CHH
Fvb5	900001	950000	50000	*	1135	81546	0.0139185245137714	CHH
Fvb5	950001	1000000	50000	*	3111	61446	0.050629821306513	CHH
Fvb5	1000001	1050000	50000	*	2684	30284	0.0886276581693303	CHH
Fvb5	1050001	1100000	50000	*	1730	74775	0.0231360748913407	CHH
Fvb5	1100001	1150000	50000	*	1684	72348	0.0232763863548405	CHH
Fvb5	1150001	1200000	50000	*	1211	79138	0.015302383178751	CHH
Fvb5	1200001	1250000	50000	*	7561	78466	0.0963602069686234	CHH
Fvb5	1250001	1300000	50000	*	1393	80899	0.01721900147097	CHH
Fvb5	1300001	1350000	50000	*	1796	73914	0.0242985090781178	CHH
Fvb5	1350001	1400000	50000	*	1161	81378	0.0142667551426676	CHH
Fvb5	1400001	1450000	50000	*	755	73166	0.0103190006287073	CHH
Fvb5	1450001	1500000	50000	*	2914	60286	0.0483362638091763	CHH
Fvb5	1500001	1550000	50000	*	1040	69429	0.0149793314033041	CHH
Fvb5	1550001	1600000	50000	*	1229	72389	0.016977717609029	CHH
Fvb5	1600001	1650000	50000	*	1304	64002	0.0203743633011468	CHH
Fvb5	1650001	1700000	50000	*	1099	55893	0.0196625695525379	CHH
Fvb5	1700001	1750000	50000	*	561	66537	0.00843139907119347	CHH
Fvb5	1750001	1800000	50000	*	659	76507	0.00861359091324977	CHH
Fvb5	1800001	1850000	50000	*	2368	70934	0.0333831448952547	CHH
Fvb5	1850001	1900000	50000	*	2901	68567	0.0423089824551169	CHH
Fvb5	1900001	1950000	50000	*	819	80913	0.0101219828704905	CHH
Fvb5	1950001	2000000	50000	*	2316	78001	0.0296919270265766	CHH
Fvb5	2000001	2050000	50000	*	1136	61385	0.0185061497108414	CHH
Fvb5	2050001	2100000	50000	*	1353	88043	0.0153674908851357	CHH
Fvb5	2100001	2150000	50000	*	622	54741	0.0113625984180048	CHH
Fvb5	2150001	2200000	50000	*	1409	79547	0.0177127987227677	CHH
Fvb5	2200001	2250000	50000	*	1333	78539	0.016972459542393	CHH
Fvb5	2250001	2300000	50000	*	2566	69219	0.0370707464713446	CHH
Fvb5	2300001	2350000	50000	*	810	68298	0.0118597909162787	CHH
Fvb5	2350001	2400000	50000	*	1051	67938	0.0154699873413995	CHH
Fvb5	2400001	2450000	50000	*	1084	61637	0.0175868390739329	CHH
Fvb5	2450001	2500000	50000	*	2191	64410	0.0340164570718832	CHH
Fvb5	2500001	2550000	50000	*	3616	67860	0.0532861774241085	CHH
Fvb5	2550001	2600000	50000	*	1670	77704	0.0214918150931741	CHH
Fvb5	2600001	2650000	50000	*	2041	66032	0.0309092561182457	CHH
Fvb5	2650001	2700000	50000	*	813	83169	0.00977527684594019	CHH
Fvb5	2700001	2750000	50000	*	1879	70221	0.0267583771236525	CHH
Fvb5	2750001	2800000	50000	*	3125	71396	0.0437699591013502	CHH
Fvb5	2800001	2850000	50000	*	14882	83457	0.178319374048911	CHH
Fvb5	2850001	2900000	50000	*	1315	69825	0.0188327962764053	CHH
Fvb5	2900001	2950000	50000	*	1458	83236	0.0175164592243741	CHH
Fvb5	2950001	3000000	50000	*	772	76612	0.0100767503785308	CHH
Fvb5	3000001	3050000	50000	*	1598	68002	0.0234993088438575	CHH
Fvb5	3050001	3100000	50000	*	1010	67623	0.0149357467133963	CHH
Fvb5	3100001	3150000	50000	*	1446	65405	0.0221084014983564	CHH
Fvb5	3150001	3200000	50000	*	1183	61266	0.0193092416674828	CHH
Fvb5	3200001	3250000	50000	*	857	73966	0.0115864045642593	CHH
Fvb5	3250001	3300000	50000	*	2432	58393	0.0416488277704519	CHH
Fvb5	3300001	3350000	50000	*	1210	60669	0.0199442878570604	CHH
Fvb5	3350001	3400000	50000	*	234	21345	0.0109627547434996	CHH
Fvb5	3400001	3450000	50000	*	1161	74058	0.0156769018877096	CHH
Fvb5	3450001	3500000	50000	*	1110	80025	0.0138706654170572	CHH
Fvb5	3500001	3550000	50000	*	1814	75234	0.0241114389770582	CHH
Fvb5	3550001	3600000	50000	*	1766	62331	0.0283326113811747	CHH
Fvb5	3600001	3650000	50000	*	1989	65820	0.0302187784867821	CHH
Fvb5	3650001	3700000	50000	*	1307	56945	0.022951971200281	CHH
Fvb5	3700001	3750000	50000	*	1034	78884	0.0131078545712692	CHH
Fvb5	3750001	3800000	50000	*	2703	71237	0.037943765178208	CHH
Fvb5	3800001	3850000	50000	*	3394	51349	0.0660967107441235	CHH
Fvb5	3850001	3900000	50000	*	2096	77156	0.0271657421328218	CHH
